time,username,text
10/15/15 21:26,richbacolor,"Hello, #NGSSchat Iâ€™m checking in a little late coming from a wonderful school orchestra concert at Pioneer High School. #STEAM"
10/15/15 21:26,biologygoddess,"These are wonderful! sortable data, misconceptions, immediate results #NGSSchat  https://twitter.com/jaclyn_austin/status/654829909978804224Â â€_"
10/15/15 21:26,TdiShelton,hello all coming in a little late volunteered at food bank tonight #NGSSchat
10/15/15 21:26,MrsB_Science,I love Page Keeley's Formative Assessment Probes for DCI #NGSSchat
10/15/15 21:27,gablejen,yes writing is very important and the most challenging for ss. they love to explore but dont see the why for writing details #NGSSchat
10/15/15 21:27,BMSscienceteach,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:27,NiTheSciGuy,"A2 Science literacy is key! Use the #2 to record obersvations & draw a table, diagram, graph, or provide a CER to prove your point #NGSSchat"
10/15/15 21:27,FredEnde,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:27,biologygoddess,"8th grade Earth Science, Minnesota.  Hello! #ngsschat"
10/15/15 21:27,EvoPhD,"#NGSSchat Dr. Amanda Glaze, science ed and evolutionary biology! always happy to join classes to talk science!"
10/15/15 21:28,CASherwood,@MrsPotterNelson Whr are the rubrics from? DCIs too? Can the SEPs be separate from DCIs? Should they be? #NGSSchat  https://twitter.com/MrsPotterNelson/status/654829541874114560Â â€_
10/15/15 21:28,tjscience,#NGSS is great because it removes need for paper/pencil explanations - assessments should show S's understanding. No matter how... #NGSSchat
10/15/15 21:28,DTprocess,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:28,lesliefarooq,"Ok, but how do we balance that with ACT/SAT pressure for Ss? In MI we give ALL Ss SAT. Just curious...#NGSSchat https://twitter.com/Dora_AMNH/status/654827501735268352Â â€_"
10/15/15 21:28,GIS_Cromwell,#NGSSChat We need to change the paradigm of summative tests.  They need to be part of the learning experience from classroom to national.
10/15/15 21:28,biologygoddess,Complex vertical alignment here! that is the goal #ngsschat  https://twitter.com/astro2111/status/654830034272694272Â â€_
10/15/15 21:28,TdiShelton,Does #NGSS remove the need for paper/pencil measures?  Why or why not? #NGSSchat
10/15/15 21:28,BMSscienceteach,"Hello, #NGSSchat Iâ€™m checking in a little late coming from a wonderful school orchestra concert at Pioneer High School. #STEAM"
10/15/15 21:29,Ted_NSTA,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:29,MrsPotterNelson,@MrsPotterNelson Whr are the rubrics from? DCIs too? Can the SEPs be separate from DCIs? Should they be? #NGSSchat  https://twitter.com/MrsPotterNelson/status/654829541874114560Â â€_
10/15/15 21:29,gablejen,hello all coming in a little late volunteered at food bank tonight #NGSSchat
10/15/15 21:29,BMSscienceteach,"#NGSSchat Dr. Amanda Glaze, science ed and evolutionary biology! always happy to join classes to talk science!"
10/15/15 21:29,TdiShelton,Does #NGSS remove the need for paper/pencil measures?  Why or why not? #NGSSchat
10/15/15 21:29,FredEnde,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:29,tjscience,NGSS levels the playing field by allowing all kinds of students to show their understanding in diff ways - makes assessments tough #NGSSchat
10/15/15 21:30,richbacolor,Science and Art! Weâ€™re basically modern day Renaissance men! LOL. #NGSSchat
10/15/15 21:30,VogelWendi,Complex vertical alignment here! that is the goal #ngsschat  https://twitter.com/astro2111/status/654830034272694272Â â€_
10/15/15 21:30,MrsPotterNelson,NGSS levels the playing field by allowing all kinds of students to show their understanding in diff ways - makes assessments tough #NGSSchat
10/15/15 21:30,BMSscienceteach,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:30,JPiekarz,Always have the best of intentions to join #NGSSchat but chatting with my 7th grader wins tonight. Looking forward to the archives!
10/15/15 21:30,NiTheSciGuy,#NGSS is great because it removes need for paper/pencil explanations - assessments should show S's understanding. No matter how... #NGSSchat
10/15/15 21:30,FredEnde,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:30,MDHJohnson,Does #NGSS remove the need for paper/pencil measures?  Why or why not? #NGSSchat
10/15/15 21:31,FredEnde,Here comes Q3! #NGSSchat
10/15/15 21:31,mlewiswa,#NGSSChat A1: One problem I see is teachers locked into finding one answer to performance tasks.  One problem=many solutions.
10/15/15 21:31,biologygoddess,Complex vertical alignment here! that is the goal #ngsschat  https://twitter.com/astro2111/status/654830034272694272Â â€_
10/15/15 21:31,richbacolor,A2: Weâ€™re struggling with this as a MS dept. Weâ€™re definitely moving toward more Explanation based (CER) type assessments. #NGSSchat
10/15/15 21:31,FredEnde,Q3: How does the structure of the PEs help us to design assessments to meet the needs of all learners? #NGSSchat
10/15/15 21:31,BMSscienceteach,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:31,GIS_Cromwell,#NGSSChat A2:  @OfficialNGSS pushes assessment to performance.  Most result in a build but must be coupled with explanation.
10/15/15 21:31,astro2111,Complex vertical alignment here! that is the goal #ngsschat  https://twitter.com/astro2111/status/654830034272694272Â â€_
10/15/15 21:31,lesliefarooq,Complex vertical alignment here! that is the goal #ngsschat  https://twitter.com/astro2111/status/654830034272694272Â â€_
10/15/15 21:32,TdiShelton,"A1 Portfolios that can been visible over multiple grades, monitor for growth, can highlight 3D learning. Ss can track it too! #NGSSchat"
10/15/15 21:32,FredEnde,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:32,reiserbrianj,@MrsPotterNelson Whr are the rubrics from? DCIs too? Can the SEPs be separate from DCIs? Should they be? #NGSSchat  https://twitter.com/MrsPotterNelson/status/654829541874114560Â â€_
10/15/15 21:32,MrsB_Science,"A2 ""paper and pencil"" still happens, but in the form of writing lab reports and conclusions to exp & observation #NGSSchat"
10/15/15 21:32,lesliefarooq,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:32,biologygoddess,Complex vertical alignment here! that is the goal #ngsschat  https://twitter.com/astro2111/status/654830034272694272Â â€_
10/15/15 21:32,MDHJohnson,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:32,Ted_NSTA,A3: The foundation box is just as important as the PE in designing assessments. #NGSSchat
10/15/15 21:33,jaclyn_austin,A2: There will always be a need for pencil/paper. Digital is great but we need a balance of methods for assessment #NGSSchat
10/15/15 21:33,BMSscienceteach,"So many great conversations going on, hard to keep up! :) #NGSSchat"
10/15/15 21:33,FredEnde,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:33,BMSscienceteach,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:33,tjscience,NGSS levels the playing field by allowing all kinds of students to show their understanding in diff ways - makes assessments tough #NGSSchat
10/15/15 21:34,TdiShelton,"#NGSSchat Dr. Amanda Glaze, science ed and evolutionary biology! always happy to join classes to talk science!"
10/15/15 21:34,richbacolor,"A2: By paper and pencil, do you mean screen and click? #nomorescantrons #paperless #NGSSchat"
10/15/15 21:34,GIS_Cromwell,#NGSSChat A3:  Easy one.  PEs specify performance but not form of performance.
10/15/15 21:34,MrsPotterNelson,@MrsPotterNelson Whr are the rubrics from? DCIs too? Can the SEPs be separate from DCIs? Should they be? #NGSSchat  https://twitter.com/MrsPotterNelson/status/654829541874114560Â â€_
10/15/15 21:34,FredEnde,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:34,BMSscienceteach,"#NGSSchat Dr. Amanda Glaze, science ed and evolutionary biology! always happy to join classes to talk science!"
10/15/15 21:34,DTprocess,"A1) the 3D of #NGSS is wider-and-deeper structure, encourages Ts to provide feedback that is useful-in-life for Ss. #NGSSchat"
10/15/15 21:34,Ted_NSTA,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:35,TdiShelton,Does #NGSS remove the need for paper/pencil measures?  Why or why not? #NGSSchat
10/15/15 21:35,BMSscienceteach,"@BMSscienceteach So, are MCs ""worthless?"" #NGSSchat"
10/15/15 21:35,VogelWendi,Complex vertical alignment here! that is the goal #ngsschat  https://twitter.com/astro2111/status/654830034272694272Â â€_
10/15/15 21:35,lesliefarooq,A2: There will always be a need for pencil/paper. Digital is great but we need a balance of methods for assessment #NGSSchat
10/15/15 21:35,MrsPotterNelson,A2: There will always be a need for pencil/paper. Digital is great but we need a balance of methods for assessment #NGSSchat
10/15/15 21:35,astro2111,A3: The foundation box is just as important as the PE in designing assessments. #NGSSchat
10/15/15 21:35,BMSscienceteach,"@BMSscienceteach So, are MCs ""worthless?"" #NGSSchat"
10/15/15 21:35,MDHJohnson,A3 Think it helps to know what to foreground in task and Ss response. #NGSSchat
10/15/15 21:36,jaclyn_austin,A2: There will always be a need for pencil/paper. Digital is great but we need a balance of methods for assessment #NGSSchat
10/15/15 21:37,BMSscienceteach,Higher Ed Science Professor @EvoPhD #NGSSchat  https://twitter.com/EvoPhD/status/654833063067697152Â â€_
10/15/15 21:37,lesliefarooq,Complex vertical alignment here! that is the goal #ngsschat  https://twitter.com/astro2111/status/654830034272694272Â â€_
10/15/15 21:37,FredEnde,"@BMSscienceteach So, are MCs ""worthless?"" #NGSSchat"
10/15/15 21:37,biologygoddess,If Ss are taught to NGSS there is no test that they can not pass #ngsschat  https://twitter.com/Ted_NSTA/status/654831451469402113Â â€_
10/15/15 21:37,gablejen,A2: There will always be a need for pencil/paper. Digital is great but we need a balance of methods for assessment #NGSSchat
10/15/15 21:37,TdiShelton,Q4 What is your 1st piece of advice to Ts looking transition their assessments to be more 3D aligned?  #NGSSchat
10/15/15 21:38,BMSscienceteach,@FredEnde @BMSscienceteach I don't think they are worthless. A good MC test can still test understanding of core ideas. #NGSSchat
10/15/15 21:38,jaclyn_austin,A2: There will always be a need for pencil/paper. Digital is great but we need a balance of methods for assessment #NGSSchat
10/15/15 21:38,MrsPotterNelson,A4: Go for it and trust yourself/the process/your students. #NGSSchat
10/15/15 21:38,tjscience,#NGSS is great because it removes need for paper/pencil explanations - assessments should show S's understanding. No matter how... #NGSSchat
10/15/15 21:38,lesliefarooq,@FredEnde @BMSscienceteach I don't think they are worthless. A good MC test can still test understanding of core ideas. #NGSSchat
10/15/15 21:38,FredEnde,@FredEnde @BMSscienceteach I don't think they are worthless. A good MC test can still test understanding of core ideas. #NGSSchat
10/15/15 21:38,richbacolor,A3: NGSS Assessment begs for #UbD bkwds design. Whatâ€™s the phenomenon? How do 3Ds help Ss demonstrate evidence of understanding? #NGSSchat
10/15/15 21:38,Ted_NSTA,A4: PRACTICES! PRACTICES! PRACTICES! Teachers must totally internalize them. #NGSSchat
10/15/15 21:39,BMSscienceteach,"@BMSscienceteach So, are MCs ""worthless?"" #NGSSchat"
10/15/15 21:39,MDHJohnson,A4 What evidence would show understanding? Ev Statements useful but generate on own first. #NGSSchat
10/15/15 21:39,lesliefarooq,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:39,FredEnde,"@Ted_NSTA @FredEnde @BMSscienceteach I agree can't use just one measurement, need more ways to understand a students learning"
10/15/15 21:39,MrsB_Science,Q4 What is your 1st piece of advice to Ts looking transition their assessments to be more 3D aligned?  #NGSSchat
10/15/15 21:39,VogelWendi,"A4 Start with formative. They are usually smaller and easier to manage. (I know backwards design, but...)#NGSSchat"
10/15/15 21:40,NiTheSciGuy,A4: Start w/ the end in mind. Scaffold to teach skills needed to perform PEs. #NGSSchat
10/15/15 21:40,FredEnde,@FredEnde @BMSscienceteach I don't think they are worthless. A good MC test can still test understanding of core ideas. #NGSSchat
10/15/15 21:40,BMSscienceteach,"A4) Practice, be willing to fail, try again, ask others, ask the students for help.. #NGSSchat"
10/15/15 21:40,CASherwood,From experience-hard 2 create rubrics 4 3D items! 3 Ds in same rubric? Diff rubrics? Can Ss self-assess? #NGSSchat  https://twitter.com/MrsPotterNelson/status/654832684120735744Â â€_
10/15/15 21:40,gablejen,A4 What evidence would show understanding? Ev Statements useful but generate on own first. #NGSSchat
10/15/15 21:40,biologygoddess,@FredEnde @BMSscienceteach I don't think they are worthless. A good MC test can still test understanding of core ideas. #NGSSchat
10/15/15 21:40,EvoPhD,Higher Ed Science Professor @EvoPhD #NGSSchat  https://twitter.com/EvoPhD/status/654833063067697152Â â€_
10/15/15 21:40,FredEnde,"@Ted_NSTA @FredEnde @BMSscienceteach I agree can't use just one measurement, need more ways to understand a students learning"
10/15/15 21:40,BMSscienceteach,"@Ted_NSTA @FredEnde @BMSscienceteach I agree can't use just one measurement, need more ways to understand a students learning"
10/15/15 21:40,lizette_burks,A4: After looking at the depth of evidence statements..maybe just start with the depth of foundation boxes? Thoughts? #NGSSchat
10/15/15 21:41,lesliefarooq,A4: Be flexible. Be open. Be ready to try something new if your first try doesn't work. The world will still turn.  #NGSSchat
10/15/15 21:41,auntjennoelle,"Using the PEs as the ""end in mind"" and keeping the tasks 3 dimensional. Also not calling the PEs the ""standards""  #NGSSchat"
10/15/15 21:41,HenSciTeachR,A4: Be patient; It takes a lot of modeling to shape your students into demonstrating the SEP's when you begin.#NGSSchat
10/15/15 21:41,VogelWendi,"And Ss should be DOING, DOING, DOING them so they will too. #NGSSchat https://twitter.com/Ted_NSTA/status/654833851458457600Â â€_"
10/15/15 21:41,TdiShelton,A4: Go for it and trust yourself/the process/your students. #NGSSchat
10/15/15 21:41,FredEnde,"@Ted_NSTA @FredEnde @BMSscienceteach I agree can't use just one measurement, need more ways to understand a students learning"
10/15/15 21:41,gablejen,A2: There will always be a need for pencil/paper. Digital is great but we need a balance of methods for assessment #NGSSchat
10/15/15 21:41,GIS_Cromwell,A4: You have to show it to know it! #NGSSchat
10/15/15 21:41,tjscience,"A4: Be brave. Trust that students want to figure things out. A favorite - ""Happy is he who gets to know the reason for things"" #NGSSchat"
10/15/15 21:41,NiTheSciGuy,A4: PBL (Problem or Project based) teaching is a great fit! Integrate Authenticity & Relevance. #NGSSchat
10/15/15 21:41,MrsPotterNelson,A4: Go for it and trust yourself/the process/your students. #NGSSchat
10/15/15 21:41,BMSscienceteach,Higher Ed Science Professor @EvoPhD #NGSSchat  https://twitter.com/EvoPhD/status/654833063067697152Â â€_
10/15/15 21:42,MDHJohnson,A4 What evidence would show understanding? Ev Statements useful but generate on own first. #NGSSchat
10/15/15 21:42,FredEnde,"@suzanlocke @Ted_NSTA @BMSscienceteach And yet, we don't tend to incorporate multiple measures.  Why not? #NGSSchat"
10/15/15 21:42,Ted_NSTA,"@suzanlocke @Ted_NSTA @BMSscienceteach And yet, we don't tend to incorporate multiple measures.  Why not? #NGSSchat"
10/15/15 21:42,EvoPhD,"@Ted_NSTA @FredEnde @BMSscienceteach I agree can't use just one measurement, need more ways to understand a students learning"
10/15/15 21:42,TdiShelton,Piece of advice for those transitioning assessment to 3D design #NGSSchat  https://twitter.com/Ted_NSTA/status/654833851458457600Â â€_
10/15/15 21:42,mbarmstr,A4: Be flexible. Be open. Be ready to try something new if your first try doesn't work. The world will still turn.  #NGSSchat
10/15/15 21:43,bmminj,"A2: to promote the S&E practices, get dept thinking about what they mean and how to design instruction w them in mind #NGSSchat"
10/15/15 21:43,VogelWendi,I agree but I struggled with the unit not always going as planned. Re-plan each night Suggestions welcome. #NGSSchat https://twitter.com/NiTheSciGuy/status/654834168078077952Â â€_
10/15/15 21:43,dblackscience,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:43,gablejen,"A4: Be brave. Trust that students want to figure things out. A favorite - ""Happy is he who gets to know the reason for things"" #NGSSchat"
10/15/15 21:43,jaclyn_austin,A4: 3D Performance tasks that engage Ss in a question or real world problem they WANT to figure out #NGSSchat
10/15/15 21:43,lesliefarooq,A4: Be flexible. Be open. Be ready to try something new if your first try doesn't work. The world will still turn.  #NGSSchat
10/15/15 21:44,EvoPhD,Higher Ed Science Professor @EvoPhD #NGSSchat  https://twitter.com/EvoPhD/status/654833063067697152Â â€_
10/15/15 21:44,richbacolor,From experience-hard 2 create rubrics 4 3D items! 3 Ds in same rubric? Diff rubrics? Can Ss self-assess? #NGSSchat  https://twitter.com/MrsPotterNelson/status/654832684120735744Â â€_
10/15/15 21:44,TdiShelton,Q4 What is your 1st piece of advice to Ts looking transition their assessments to be more 3D aligned?  #NGSSchat
10/15/15 21:44,astro2111,"@FredEnde @suzanlocke @Ted_NSTA @BMSscienceteach Time, the push for all to assess in the same way, and how do we grade it? Questions we ask"
10/15/15 21:44,MrsPotterNelson,I agree but I struggled with the unit not always going as planned. Re-plan each night Suggestions welcome. #NGSSchat https://twitter.com/NiTheSciGuy/status/654834168078077952Â â€_
10/15/15 21:44,VogelWendi,"@suzanlocke @Ted_NSTA @BMSscienceteach And yet, we don't tend to incorporate multiple measures.  Why not? #NGSSchat"
10/15/15 21:44,BMSscienceteach,Higher Ed Science Professor @EvoPhD #NGSSchat  https://twitter.com/EvoPhD/status/654833063067697152Â â€_
10/15/15 21:45,EvoPhD,Higher Ed Science Professor @EvoPhD #NGSSchat  https://twitter.com/EvoPhD/status/654833063067697152Â â€_
10/15/15 21:45,FredEnde,Q5 coming up! #NGSSchat
10/15/15 21:45,NiTheSciGuy,I agree but I struggled with the unit not always going as planned. Re-plan each night Suggestions welcome. #NGSSchat https://twitter.com/NiTheSciGuy/status/654834168078077952Â â€_
10/15/15 21:45,richbacolor,"@FredEnde @suzanlocke @Ted_NSTA @BMSscienceteach Time, the push for all to assess in the same way, and how do we grade it? Questions we ask"
10/15/15 21:45,VogelWendi,I agree but I struggled with the unit not always going as planned. Re-plan each night Suggestions welcome. #NGSSchat https://twitter.com/NiTheSciGuy/status/654834168078077952Â â€_
10/15/15 21:45,FredEnde,"@FredEnde @suzanlocke @Ted_NSTA @BMSscienceteach Time, the push for all to assess in the same way, and how do we grade it? Questions we ask"
10/15/15 21:45,Ted_NSTA,"(1/3) Piece of advice-Some Ps, Ss, and Ts are obsessed with traditional grading. Don't start by trying to get rid of that mindset. #NGSSchat"
10/15/15 21:45,dblackscience,A4: Be flexible. Be open. Be ready to try something new if your first try doesn't work. The world will still turn.  #NGSSchat
10/15/15 21:46,TdiShelton,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:46,EvoPhD,Higher Ed Science Professor @EvoPhD #NGSSchat  https://twitter.com/EvoPhD/status/654833063067697152Â â€_
10/15/15 21:46,NgMarlon,#NGSSchat is on right now.  @MrLo_AIS @SherryCChan @ms_liotta @stacie_willey
10/15/15 21:46,mbarmstr,A4: Be flexible. Be open. Be ready to try something new if your first try doesn't work. The world will still turn.  #NGSSchat
10/15/15 21:46,FredEnde,Q5  What are different ways that you formatively assess students in the #NGSS era? #NGSSchat
10/15/15 21:46,Ted_NSTA,(2/3) Focus on describing student achievement of PEs *along side* regular/traditional grading. #ngsschat https://twitter.com/Ted_NSTA/status/654835612449685504Â â€_
10/15/15 21:46,biologygoddess,"@suzanlocke @Ted_NSTA @BMSscienceteach And yet, we don't tend to incorporate multiple measures.  Why not? #NGSSchat"
10/15/15 21:46,FredEnde,"@suzanlocke @Ted_NSTA @BMSscienceteach And yet, we don't tend to incorporate multiple measures.  Why not? #NGSSchat"
10/15/15 21:46,teachteKBeck,Do a four part lesson like @ramusallam Spark Challenge Information Application #ngsschat
10/15/15 21:46,bmminj,"A3: ""Asking questions and defining problems"", most are used to just answering questions. #hsngsschat #NGSSchat"
10/15/15 21:46,BMSscienceteach,Higher Ed Science Professor @EvoPhD #NGSSchat  https://twitter.com/EvoPhD/status/654833063067697152Â â€_
10/15/15 21:47,VogelWendi,I will be quoting this next week at my Kent Science Team. Thank you! #NGSSchat https://twitter.com/Ted_NSTA/status/654834794275074049Â â€_
10/15/15 21:47,NgMarlon,#NGSSchat A5 For me formative assessment can be aided with technology.  Having students video or record and explanation of what they did.
10/15/15 21:47,lesliefarooq,I agree but I struggled with the unit not always going as planned. Re-plan each night Suggestions welcome. #NGSSchat https://twitter.com/NiTheSciGuy/status/654834168078077952Â â€_
10/15/15 21:47,NiTheSciGuy,I agree but I struggled with the unit not always going as planned. Re-plan each night Suggestions welcome. #NGSSchat https://twitter.com/NiTheSciGuy/status/654834168078077952Â â€_
10/15/15 21:47,TdiShelton,Question 5... #NGSSchat  https://twitter.com/FredEnde/status/654835798890717184Â â€_
10/15/15 21:48,FredEnde,A1) One basic way is it really changes how you assess. You can't assess 3D with a flat out MC test. #NGSSchat
10/15/15 21:48,GIS_Cromwell,A4: Be flexible. Be open. Be ready to try something new if your first try doesn't work. The world will still turn.  #NGSSchat
10/15/15 21:48,Ted_NSTA,3/3 Then let them realize that the descriptions of PE achievement better reflect Ss learning than traditional grading. #NGSSchat
10/15/15 21:48,MDHJohnson,A5 FA includes uncovering learner conception of SEP as well as concept. #NGSSchat
10/15/15 21:49,astro2111,"A5 Notebooks, graphic organizers, models, interactive word walls, collaborative docs, peer-review mini sci posters #NGSSchat"
10/15/15 21:49,gablejen,I agree but I struggled with the unit not always going as planned. Re-plan each night Suggestions welcome. #NGSSchat https://twitter.com/NiTheSciGuy/status/654834168078077952Â â€_
10/15/15 21:49,bmminj,"A4: feedback and multiple opportunities for revision. Valuing mastery, growth mindset over perfection the first try. #NGSSchat"
10/15/15 21:49,HenSciTeachR,A5: I like @GetKahoot as quick checks and using giant whiteboards; students also self-assess their progress.  #NGSSchat
10/15/15 21:49,MDHJohnson,A5 Plus supporting CCC. Is scale the issue? Can I id system components and interactions? #NGSSchat
10/15/15 21:49,EvoPhD,"@FredEnde @suzanlocke @Ted_NSTA @BMSscienceteach Time, the push for all to assess in the same way, and how do we grade it? Questions we ask"
10/15/15 21:49,lesliefarooq,A5: Class discussions. LMS forums and WikiProjects. @GetKahoot PTTs. One-to-one digital reflection journals. Ss build rubrics. #NGSSchat
10/15/15 21:49,FredEnde,A5: I like @GetKahoot as quick checks and using giant whiteboards; students also self-assess their progress.  #NGSSchat
10/15/15 21:49,NgMarlon,3/3 Then let them realize that the descriptions of PE achievement better reflect Ss learning than traditional grading. #NGSSchat
10/15/15 21:50,mrssmithfjhs,#NGSSchat A5 use of google classroom questions! Love that Ss can respond and I can have others respond to them as well.
10/15/15 21:50,GIS_Cromwell,A5: Interactive notebooks. #NGSSchat
10/15/15 21:50,gablejen,A4: Be flexible. Be open. Be ready to try something new if your first try doesn't work. The world will still turn.  #NGSSchat
10/15/15 21:50,TdiShelton,#NGSSchat A5 For me formative assessment can be aided with technology.  Having students video or record and explanation of what they did.
10/15/15 21:51,MrsPotterNelson,I agree but I struggled with the unit not always going as planned. Re-plan each night Suggestions welcome. #NGSSchat https://twitter.com/NiTheSciGuy/status/654834168078077952Â â€_
10/15/15 21:51,lesliefarooq,A4: Be flexible. Be open. Be ready to try something new if your first try doesn't work. The world will still turn.  #NGSSchat
10/15/15 21:51,NgMarlon,#NGSSchat A5 use of google classroom questions! Love that Ss can respond and I can have others respond to them as well.
10/15/15 21:51,BMSscienceteach,#NGSSchat A5 use of google classroom questions! Love that Ss can respond and I can have others respond to them as well.
10/15/15 21:51,lizette_burks,A5: By not just checking on the DCI..using the ?s from CCC weebly page to help us recently..know of one similar for the SEP's? #NGSSchat
10/15/15 21:51,NiTheSciGuy,A5: Sci NtBk checks to assess their data and conclusions from Lab Experiments. Grading for completion but gain valuable insights #NGSSchat
10/15/15 21:51,MDHJohnson,#NGSSchat A5 For me formative assessment can be aided with technology.  Having students video or record and explanation of what they did.
10/15/15 21:51,richbacolor,(2/3) Focus on describing student achievement of PEs *along side* regular/traditional grading. #ngsschat https://twitter.com/Ted_NSTA/status/654835612449685504Â â€_
10/15/15 21:51,NgMarlon,#NGSSchat A5 For me formative assessment can be aided with technology.  Having students video or record and explanation of what they did.
10/15/15 21:51,FredEnde,3/3 Then let them realize that the descriptions of PE achievement better reflect Ss learning than traditional grading. #NGSSchat
10/15/15 21:52,DTprocess,"(1/3) Piece of advice-Some Ps, Ss, and Ts are obsessed with traditional grading. Don't start by trying to get rid of that mindset. #NGSSchat"
10/15/15 21:52,MrsB_Science,3/3 Then let them realize that the descriptions of PE achievement better reflect Ss learning than traditional grading. #NGSSchat
10/15/15 21:52,lesliefarooq,A4: Be flexible. Be open. Be ready to try something new if your first try doesn't work. The world will still turn.  #NGSSchat
10/15/15 21:52,biologygoddess,You can not grow without reaching outside of your comfort zone #thatswhatitellmykids #ngsschat https://twitter.com/GIS_Cromwell/status/654836287556440064Â â€_
10/15/15 21:52,gablejen,#NGSSchat A5 For me formative assessment can be aided with technology.  Having students video or record and explanation of what they did.
10/15/15 21:52,auntjennoelle,A5: Science Notebook- check at end of unit and use rubric. More points awarded on rubric for content knowledge.   #NGSSchat
10/15/15 21:52,TdiShelton,#NGSSchat A5 For me formative assessment can be aided with technology.  Having students video or record and explanation of what they did.
10/15/15 21:52,HenSciTeachR,A5: I like @GetKahoot as quick checks and using giant whiteboards; students also self-assess their progress.  #NGSSchat
10/15/15 21:52,FredEnde,A5: Interactive notebooks. #NGSSchat
10/15/15 21:53,CASherwood,A5: I like @GetKahoot as quick checks and using giant whiteboards; students also self-assess their progress.  #NGSSchat
10/15/15 21:53,NgMarlon,#NGSSchat A5 For me formative assessment can be aided with technology.  Having students video or record and explanation of what they did.
10/15/15 21:53,jaclyn_austin,G'night #NGSSchat - gotta rest up for a big day tomorrow. I'll need the weekend to recoup from all these shared ideas!
10/15/15 21:53,richbacolor,A4: Be flexible. Be open. Be ready to try something new if your first try doesn't work. The world will still turn.  #NGSSchat
10/15/15 21:53,TdiShelton,Final Question  Q6  How do you incorporate computer simulations or technology into formative or summative assessments? #NGSSchat
10/15/15 21:54,DTprocess,"A5) in any era, Ts use empathy (asking â€œwhat/why are Ss thinking?â€ù), filter it into external metacognitive feedback. #ngsschat"
10/15/15 21:54,polacekj2,A5. Conversations Ss having helping each other get there. Ss guiding each other.
10/15/15 21:54,DTprocess,"A5) use empathetic understandings (by T + Ss) to build better empathy-ecology in classroom, http://designprocessineducation.com/design-thinking/index.htm?left=dp-mo.htm%23emmcfb2&right=ws.htm%23hwfbÂ â€_ #ngsschat"
10/15/15 21:54,BMSscienceteach,@mrssmithfjhs @suzanlocke @Ted_NSTA @BMSscienceteach  Maybe we worry less about the grades and more about the feedback? #NGSSchat
10/15/15 21:54,Ted_NSTA,(2/3) Focus on describing student achievement of PEs *along side* regular/traditional grading. #ngsschat https://twitter.com/Ted_NSTA/status/654835612449685504Â â€_
10/15/15 21:54,shirky17,#NGSSchat any schools have Biology in 9th grade ? any with Advanced/Honors Bio in 8th grade ? any got rid of Physical Science in HS?
10/15/15 21:54,FredEnde,A5: I like @GetKahoot as quick checks and using giant whiteboards; students also self-assess their progress.  #NGSSchat
10/15/15 21:54,HenSciTeachR,A5: I like @GetKahoot as quick checks and using giant whiteboards; students also self-assess their progress.  #NGSSchat
10/15/15 21:54,MrsPotterNelson,"A6: Not very well? #ngsschat Know lots of good resources, reliability can be an issue; not 1-1. .@citronphysics is good at this."
10/15/15 21:54,NgMarlon,Final Question  Q6  How do you incorporate computer simulations or technology into formative or summative assessments? #NGSSchat
10/15/15 21:54,biologygoddess,A5: I like @GetKahoot as quick checks and using giant whiteboards; students also self-assess their progress.  #NGSSchat
10/15/15 21:54,CASherwood,@gablejen Ha! I feel like I'm learning #ENERGY all over again! #NGSSchat  https://twitter.com/gablejen/status/654836847676276740Â â€_
10/15/15 21:54,dblackscience,A5 good open ended Qs to seek Ss understanding.  #NGSSchat
